DATE_KEY,FULL_DATE,YEAR,QUARTER,QUARTER_NAME,MONTH_NUMBER,MONTH_NAME,MONTH_SHORT_NAME,WEEK_OF_YEAR,DAY_OF_MONTH,DAY_OF_WEEK_NUMBER,DAY_NAME,IS_WEEKEND
20140704,2014-07-04,2014,3,Q3,7,July,Jul,27,4,5,4A14,FALSE
20140705,2014-07-05,2014,3,Q3,7,July,Jul,27,5,6,5A14,TRUE
20140706,2014-07-06,2014,3,Q3,7,July,Jul,27,6,0,6A14,TRUE
20140707,2014-07-07,2014,3,Q3,7,July,Jul,28,7,1,7A14,FALSE
20140708,2014-07-08,2014,3,Q3,7,July,Jul,28,8,2,8A14,FALSE
20140709,2014-07-09,2014,3,Q3,7,July,Jul,28,9,3,9A14,FALSE
20140710,2014-07-10,2014,3,Q3,7,July,Jul,28,10,4,10A14,FALSE
20140711,2014-07-11,2014,3,Q3,7,July,Jul,28,11,5,11A14,FALSE
20140712,2014-07-12,2014,3,Q3,7,July,Jul,28,12,6,12A14,TRUE
20140713,2014-07-13,2014,3,Q3,7,July,Jul,28,13,0,13A14,TRUE
20140714,2014-07-14,2014,3,Q3,7,July,Jul,29,14,1,14A14,FALSE
20140715,2014-07-15,2014,3,Q3,7,July,Jul,29,15,2,15A14,FALSE
20140716,2014-07-16,2014,3,Q3,7,July,Jul,29,16,3,16A14,FALSE
20140717,2014-07-17,2014,3,Q3,7,July,Jul,29,17,4,17A14,FALSE
20140718,2014-07-18,2014,3,Q3,7,July,Jul,29,18,5,18A14,FALSE
20140719,2014-07-19,2014,3,Q3,7,July,Jul,29,19,6,19A14,TRUE
20140720,2014-07-20,2014,3,Q3,7,July,Jul,29,20,0,20A14,TRUE
20140721,2014-07-21,2014,3,Q3,7,July,Jul,30,21,1,21A14,FALSE
20140722,2014-07-22,2014,3,Q3,7,July,Jul,30,22,2,22A14,FALSE
20140723,2014-07-23,2014,3,Q3,7,July,Jul,30,23,3,23A14,FALSE
20140724,2014-07-24,2014,3,Q3,7,July,Jul,30,24,4,24A14,FALSE
20140725,2014-07-25,2014,3,Q3,7,July,Jul,30,25,5,25A14,FALSE
20140726,2014-07-26,2014,3,Q3,7,July,Jul,30,26,6,26A14,TRUE
20140727,2014-07-27,2014,3,Q3,7,July,Jul,30,27,0,27A14,TRUE
20140728,2014-07-28,2014,3,Q3,7,July,Jul,31,28,1,28A14,FALSE
20140729,2014-07-29,2014,3,Q3,7,July,Jul,31,29,2,29A14,FALSE
20140730,2014-07-30,2014,3,Q3,7,July,Jul,31,30,3,30A14,FALSE
20140731,2014-07-31,2014,3,Q3,7,July,Jul,31,31,4,31A14,FALSE
20140801,2014-08-01,2014,3,Q3,8,August,Aug,31,1,5,1A14,FALSE
20140802,2014-08-02,2014,3,Q3,8,August,Aug,31,2,6,2A14,TRUE
20140803,2014-08-03,2014,3,Q3,8,August,Aug,31,3,0,3A14,TRUE
20140804,2014-08-04,2014,3,Q3,8,August,Aug,32,4,1,4A14,FALSE
20140805,2014-08-05,2014,3,Q3,8,August,Aug,32,5,2,5A14,FALSE
20140806,2014-08-06,2014,3,Q3,8,August,Aug,32,6,3,6A14,FALSE
20140807,2014-08-07,2014,3,Q3,8,August,Aug,32,7,4,7A14,FALSE
20140808,2014-08-08,2014,3,Q3,8,August,Aug,32,8,5,8A14,FALSE
20140809,2014-08-09,2014,3,Q3,8,August,Aug,32,9,6,9A14,TRUE
20140810,2014-08-10,2014,3,Q3,8,August,Aug,32,10,0,10A14,TRUE
20140811,2014-08-11,2014,3,Q3,8,August,Aug,33,11,1,11A14,FALSE
20140812,2014-08-12,2014,3,Q3,8,August,Aug,33,12,2,12A14,FALSE
20140813,2014-08-13,2014,3,Q3,8,August,Aug,33,13,3,13A14,FALSE
20140814,2014-08-14,2014,3,Q3,8,August,Aug,33,14,4,14A14,FALSE
20140815,2014-08-15,2014,3,Q3,8,August,Aug,33,15,5,15A14,FALSE
20140816,2014-08-16,2014,3,Q3,8,August,Aug,33,16,6,16A14,TRUE
20140817,2014-08-17,2014,3,Q3,8,August,Aug,33,17,0,17A14,TRUE
20140818,2014-08-18,2014,3,Q3,8,August,Aug,34,18,1,18A14,FALSE
20140819,2014-08-19,2014,3,Q3,8,August,Aug,34,19,2,19A14,FALSE
20140820,2014-08-20,2014,3,Q3,8,August,Aug,34,20,3,20A14,FALSE
20140821,2014-08-21,2014,3,Q3,8,August,Aug,34,21,4,21A14,FALSE
20140822,2014-08-22,2014,3,Q3,8,August,Aug,34,22,5,22A14,FALSE
20140823,2014-08-23,2014,3,Q3,8,August,Aug,34,23,6,23A14,TRUE
20140824,2014-08-24,2014,3,Q3,8,August,Aug,34,24,0,24A14,TRUE
20140825,2014-08-25,2014,3,Q3,8,August,Aug,35,25,1,25A14,FALSE
20140826,2014-08-26,2014,3,Q3,8,August,Aug,35,26,2,26A14,FALSE
20140827,2014-08-27,2014,3,Q3,8,August,Aug,35,27,3,27A14,FALSE
20140828,2014-08-28,2014,3,Q3,8,August,Aug,35,28,4,28A14,FALSE
20140829,2014-08-29,2014,3,Q3,8,August,Aug,35,29,5,29A14,FALSE
20140830,2014-08-30,2014,3,Q3,8,August,Aug,35,30,6,30A14,TRUE
20140831,2014-08-31,2014,3,Q3,8,August,Aug,35,31,0,31A14,TRUE
20140901,2014-09-01,2014,3,Q3,9,September,Sep,36,1,1,1A14,FALSE
20140902,2014-09-02,2014,3,Q3,9,September,Sep,36,2,2,2A14,FALSE
20140903,2014-09-03,2014,3,Q3,9,September,Sep,36,3,3,3A14,FALSE
20140904,2014-09-04,2014,3,Q3,9,September,Sep,36,4,4,4A14,FALSE
20140905,2014-09-05,2014,3,Q3,9,September,Sep,36,5,5,5A14,FALSE
20140906,2014-09-06,2014,3,Q3,9,September,Sep,36,6,6,6A14,TRUE
20140907,2014-09-07,2014,3,Q3,9,September,Sep,36,7,0,7A14,TRUE
20140908,2014-09-08,2014,3,Q3,9,September,Sep,37,8,1,8A14,FALSE
20140909,2014-09-09,2014,3,Q3,9,September,Sep,37,9,2,9A14,FALSE
20140910,2014-09-10,2014,3,Q3,9,September,Sep,37,10,3,10A14,FALSE
20140911,2014-09-11,2014,3,Q3,9,September,Sep,37,11,4,11A14,FALSE
20140912,2014-09-12,2014,3,Q3,9,September,Sep,37,12,5,12A14,FALSE
20140913,2014-09-13,2014,3,Q3,9,September,Sep,37,13,6,13A14,TRUE
20140914,2014-09-14,2014,3,Q3,9,September,Sep,37,14,0,14A14,TRUE
20140915,2014-09-15,2014,3,Q3,9,September,Sep,38,15,1,15A14,FALSE
20140916,2014-09-16,2014,3,Q3,9,September,Sep,38,16,2,16A14,FALSE
20140917,2014-09-17,2014,3,Q3,9,September,Sep,38,17,3,17A14,FALSE
20140918,2014-09-18,2014,3,Q3,9,September,Sep,38,18,4,18A14,FALSE
20140919,2014-09-19,2014,3,Q3,9,September,Sep,38,19,5,19A14,FALSE
20140920,2014-09-20,2014,3,Q3,9,September,Sep,38,20,6,20A14,TRUE
20140921,2014-09-21,2014,3,Q3,9,September,Sep,38,21,0,21A14,TRUE
20140922,2014-09-22,2014,3,Q3,9,September,Sep,39,22,1,22A14,FALSE
20140923,2014-09-23,2014,3,Q3,9,September,Sep,39,23,2,23A14,FALSE
20140924,2014-09-24,2014,3,Q3,9,September,Sep,39,24,3,24A14,FALSE
20140925,2014-09-25,2014,3,Q3,9,September,Sep,39,25,4,25A14,FALSE
20140926,2014-09-26,2014,3,Q3,9,September,Sep,39,26,5,26A14,FALSE
20140927,2014-09-27,2014,3,Q3,9,September,Sep,39,27,6,27A14,TRUE
20140928,2014-09-28,2014,3,Q3,9,September,Sep,39,28,0,28A14,TRUE
20140929,2014-09-29,2014,3,Q3,9,September,Sep,40,29,1,29A14,FALSE
20140930,2014-09-30,2014,3,Q3,9,September,Sep,40,30,2,30A14,FALSE
20141001,2014-10-01,2014,4,Q4,10,October,Oct,40,1,3,1A14,FALSE
20141002,2014-10-02,2014,4,Q4,10,October,Oct,40,2,4,2A14,FALSE
20141003,2014-10-03,2014,4,Q4,10,October,Oct,40,3,5,3A14,FALSE
20141004,2014-10-04,2014,4,Q4,10,October,Oct,40,4,6,4A14,TRUE
20141005,2014-10-05,2014,4,Q4,10,October,Oct,40,5,0,5A14,TRUE
20141006,2014-10-06,2014,4,Q4,10,October,Oct,41,6,1,6A14,FALSE
20141007,2014-10-07,2014,4,Q4,10,October,Oct,41,7,2,7A14,FALSE
20141008,2014-10-08,2014,4,Q4,10,October,Oct,41,8,3,8A14,FALSE
20141009,2014-10-09,2014,4,Q4,10,October,Oct,41,9,4,9A14,FALSE
20141010,2014-10-10,2014,4,Q4,10,October,Oct,41,10,5,10A14,FALSE
20141011,2014-10-11,2014,4,Q4,10,October,Oct,41,11,6,11A14,TRUE
20141012,2014-10-12,2014,4,Q4,10,October,Oct,41,12,0,12A14,TRUE
20141013,2014-10-13,2014,4,Q4,10,October,Oct,42,13,1,13A14,FALSE
20141014,2014-10-14,2014,4,Q4,10,October,Oct,42,14,2,14A14,FALSE
20141015,2014-10-15,2014,4,Q4,10,October,Oct,42,15,3,15A14,FALSE
20141016,2014-10-16,2014,4,Q4,10,October,Oct,42,16,4,16A14,FALSE
20141017,2014-10-17,2014,4,Q4,10,October,Oct,42,17,5,17A14,FALSE
20141018,2014-10-18,2014,4,Q4,10,October,Oct,42,18,6,18A14,TRUE
20141019,2014-10-19,2014,4,Q4,10,October,Oct,42,19,0,19A14,TRUE
20141020,2014-10-20,2014,4,Q4,10,October,Oct,43,20,1,20A14,FALSE
20141021,2014-10-21,2014,4,Q4,10,October,Oct,43,21,2,21A14,FALSE
20141022,2014-10-22,2014,4,Q4,10,October,Oct,43,22,3,22A14,FALSE
20141023,2014-10-23,2014,4,Q4,10,October,Oct,43,23,4,23A14,FALSE
20141024,2014-10-24,2014,4,Q4,10,October,Oct,43,24,5,24A14,FALSE
20141025,2014-10-25,2014,4,Q4,10,October,Oct,43,25,6,25A14,TRUE
20141026,2014-10-26,2014,4,Q4,10,October,Oct,43,26,0,26A14,TRUE
20141027,2014-10-27,2014,4,Q4,10,October,Oct,44,27,1,27A14,FALSE
20141028,2014-10-28,2014,4,Q4,10,October,Oct,44,28,2,28A14,FALSE
20141029,2014-10-29,2014,4,Q4,10,October,Oct,44,29,3,29A14,FALSE
20141030,2014-10-30,2014,4,Q4,10,October,Oct,44,30,4,30A14,FALSE
20141031,2014-10-31,2014,4,Q4,10,October,Oct,44,31,5,31A14,FALSE
20141101,2014-11-01,2014,4,Q4,11,November,Nov,44,1,6,1A14,TRUE
20141102,2014-11-02,2014,4,Q4,11,November,Nov,44,2,0,2A14,TRUE
20141103,2014-11-03,2014,4,Q4,11,November,Nov,45,3,1,3A14,FALSE
20141104,2014-11-04,2014,4,Q4,11,November,Nov,45,4,2,4A14,FALSE
20141105,2014-11-05,2014,4,Q4,11,November,Nov,45,5,3,5A14,FALSE
20141106,2014-11-06,2014,4,Q4,11,November,Nov,45,6,4,6A14,FALSE
20141107,2014-11-07,2014,4,Q4,11,November,Nov,45,7,5,7A14,FALSE
20141108,2014-11-08,2014,4,Q4,11,November,Nov,45,8,6,8A14,TRUE
20141109,2014-11-09,2014,4,Q4,11,November,Nov,45,9,0,9A14,TRUE
20141110,2014-11-10,2014,4,Q4,11,November,Nov,46,10,1,10A14,FALSE
20141111,2014-11-11,2014,4,Q4,11,November,Nov,46,11,2,11A14,FALSE
20141112,2014-11-12,2014,4,Q4,11,November,Nov,46,12,3,12A14,FALSE
20141113,2014-11-13,2014,4,Q4,11,November,Nov,46,13,4,13A14,FALSE
20141114,2014-11-14,2014,4,Q4,11,November,Nov,46,14,5,14A14,FALSE
20141115,2014-11-15,2014,4,Q4,11,November,Nov,46,15,6,15A14,TRUE
20141116,2014-11-16,2014,4,Q4,11,November,Nov,46,16,0,16A14,TRUE
20141117,2014-11-17,2014,4,Q4,11,November,Nov,47,17,1,17A14,FALSE
20141118,2014-11-18,2014,4,Q4,11,November,Nov,47,18,2,18A14,FALSE
20141119,2014-11-19,2014,4,Q4,11,November,Nov,47,19,3,19A14,FALSE
20141120,2014-11-20,2014,4,Q4,11,November,Nov,47,20,4,20A14,FALSE
20141121,2014-11-21,2014,4,Q4,11,November,Nov,47,21,5,21A14,FALSE
20141122,2014-11-22,2014,4,Q4,11,November,Nov,47,22,6,22A14,TRUE
20141123,2014-11-23,2014,4,Q4,11,November,Nov,47,23,0,23A14,TRUE
20141124,2014-11-24,2014,4,Q4,11,November,Nov,48,24,1,24A14,FALSE
20141125,2014-11-25,2014,4,Q4,11,November,Nov,48,25,2,25A14,FALSE
20141126,2014-11-26,2014,4,Q4,11,November,Nov,48,26,3,26A14,FALSE
20141127,2014-11-27,2014,4,Q4,11,November,Nov,48,27,4,27A14,FALSE
20141128,2014-11-28,2014,4,Q4,11,November,Nov,48,28,5,28A14,FALSE
20141129,2014-11-29,2014,4,Q4,11,November,Nov,48,29,6,29A14,TRUE
20141130,2014-11-30,2014,4,Q4,11,November,Nov,48,30,0,30A14,TRUE
20141201,2014-12-01,2014,4,Q4,12,December,Dec,49,1,1,1A14,FALSE
20141202,2014-12-02,2014,4,Q4,12,December,Dec,49,2,2,2A14,FALSE
20141203,2014-12-03,2014,4,Q4,12,December,Dec,49,3,3,3A14,FALSE
20141204,2014-12-04,2014,4,Q4,12,December,Dec,49,4,4,4A14,FALSE
20141205,2014-12-05,2014,4,Q4,12,December,Dec,49,5,5,5A14,FALSE
20141206,2014-12-06,2014,4,Q4,12,December,Dec,49,6,6,6A14,TRUE
20141207,2014-12-07,2014,4,Q4,12,December,Dec,49,7,0,7A14,TRUE
20141208,2014-12-08,2014,4,Q4,12,December,Dec,50,8,1,8A14,FALSE
20141209,2014-12-09,2014,4,Q4,12,December,Dec,50,9,2,9A14,FALSE
20141210,2014-12-10,2014,4,Q4,12,December,Dec,50,10,3,10A14,FALSE
20141211,2014-12-11,2014,4,Q4,12,December,Dec,50,11,4,11A14,FALSE
20141212,2014-12-12,2014,4,Q4,12,December,Dec,50,12,5,12A14,FALSE
20141213,2014-12-13,2014,4,Q4,12,December,Dec,50,13,6,13A14,TRUE
20141214,2014-12-14,2014,4,Q4,12,December,Dec,50,14,0,14A14,TRUE
20141215,2014-12-15,2014,4,Q4,12,December,Dec,51,15,1,15A14,FALSE
20141216,2014-12-16,2014,4,Q4,12,December,Dec,51,16,2,16A14,FALSE
20141217,2014-12-17,2014,4,Q4,12,December,Dec,51,17,3,17A14,FALSE
20141218,2014-12-18,2014,4,Q4,12,December,Dec,51,18,4,18A14,FALSE
20141219,2014-12-19,2014,4,Q4,12,December,Dec,51,19,5,19A14,FALSE
20141220,2014-12-20,2014,4,Q4,12,December,Dec,51,20,6,20A14,TRUE
20141221,2014-12-21,2014,4,Q4,12,December,Dec,51,21,0,21A14,TRUE
20141222,2014-12-22,2014,4,Q4,12,December,Dec,52,22,1,22A14,FALSE
20141223,2014-12-23,2014,4,Q4,12,December,Dec,52,23,2,23A14,FALSE
20141224,2014-12-24,2014,4,Q4,12,December,Dec,52,24,3,24A14,FALSE
20141225,2014-12-25,2014,4,Q4,12,December,Dec,52,25,4,25A14,FALSE
20141226,2014-12-26,2014,4,Q4,12,December,Dec,52,26,5,26A14,FALSE
20141227,2014-12-27,2014,4,Q4,12,December,Dec,52,27,6,27A14,TRUE
20141228,2014-12-28,2014,4,Q4,12,December,Dec,52,28,0,28A14,TRUE
20141229,2014-12-29,2014,4,Q4,12,December,Dec,1,29,1,29A14,FALSE
20141230,2014-12-30,2014,4,Q4,12,December,Dec,1,30,2,30A14,FALSE
20141231,2014-12-31,2014,4,Q4,12,December,Dec,1,31,3,31A14,FALSE
20150101,2015-01-01,2015,1,Q1,1,January,Jan,1,1,4,1A15,FALSE
20150102,2015-01-02,2015,1,Q1,1,January,Jan,1,2,5,2A15,FALSE
20150103,2015-01-03,2015,1,Q1,1,January,Jan,1,3,6,3A15,TRUE
20150104,2015-01-04,2015,1,Q1,1,January,Jan,1,4,0,4A15,TRUE
20150105,2015-01-05,2015,1,Q1,1,January,Jan,2,5,1,5A15,FALSE
20150106,2015-01-06,2015,1,Q1,1,January,Jan,2,6,2,6A15,FALSE
20150107,2015-01-07,2015,1,Q1,1,January,Jan,2,7,3,7A15,FALSE
20150108,2015-01-08,2015,1,Q1,1,January,Jan,2,8,4,8A15,FALSE
20150109,2015-01-09,2015,1,Q1,1,January,Jan,2,9,5,9A15,FALSE
20150110,2015-01-10,2015,1,Q1,1,January,Jan,2,10,6,10A15,TRUE
20150111,2015-01-11,2015,1,Q1,1,January,Jan,2,11,0,11A15,TRUE
20150112,2015-01-12,2015,1,Q1,1,January,Jan,3,12,1,12A15,FALSE
20150113,2015-01-13,2015,1,Q1,1,January,Jan,3,13,2,13A15,FALSE
20150114,2015-01-14,2015,1,Q1,1,January,Jan,3,14,3,14A15,FALSE
20150115,2015-01-15,2015,1,Q1,1,January,Jan,3,15,4,15A15,FALSE
20150116,2015-01-16,2015,1,Q1,1,January,Jan,3,16,5,16A15,FALSE
20150117,2015-01-17,2015,1,Q1,1,January,Jan,3,17,6,17A15,TRUE
20150118,2015-01-18,2015,1,Q1,1,January,Jan,3,18,0,18A15,TRUE
20150119,2015-01-19,2015,1,Q1,1,January,Jan,4,19,1,19A15,FALSE
20150120,2015-01-20,2015,1,Q1,1,January,Jan,4,20,2,20A15,FALSE
20150121,2015-01-21,2015,1,Q1,1,January,Jan,4,21,3,21A15,FALSE
20150122,2015-01-22,2015,1,Q1,1,January,Jan,4,22,4,22A15,FALSE
20150123,2015-01-23,2015,1,Q1,1,January,Jan,4,23,5,23A15,FALSE
20150124,2015-01-24,2015,1,Q1,1,January,Jan,4,24,6,24A15,TRUE
20150125,2015-01-25,2015,1,Q1,1,January,Jan,4,25,0,25A15,TRUE
20150126,2015-01-26,2015,1,Q1,1,January,Jan,5,26,1,26A15,FALSE
20150127,2015-01-27,2015,1,Q1,1,January,Jan,5,27,2,27A15,FALSE
20150128,2015-01-28,2015,1,Q1,1,January,Jan,5,28,3,28A15,FALSE
20150129,2015-01-29,2015,1,Q1,1,January,Jan,5,29,4,29A15,FALSE
20150130,2015-01-30,2015,1,Q1,1,January,Jan,5,30,5,30A15,FALSE
20150131,2015-01-31,2015,1,Q1,1,January,Jan,5,31,6,31A15,TRUE
20150201,2015-02-01,2015,1,Q1,2,February,Feb,5,1,0,1A15,TRUE
20150202,2015-02-02,2015,1,Q1,2,February,Feb,6,2,1,2A15,FALSE
20150203,2015-02-03,2015,1,Q1,2,February,Feb,6,3,2,3A15,FALSE
20150204,2015-02-04,2015,1,Q1,2,February,Feb,6,4,3,4A15,FALSE
20150205,2015-02-05,2015,1,Q1,2,February,Feb,6,5,4,5A15,FALSE
20150206,2015-02-06,2015,1,Q1,2,February,Feb,6,6,5,6A15,FALSE
20150207,2015-02-07,2015,1,Q1,2,February,Feb,6,7,6,7A15,TRUE
20150208,2015-02-08,2015,1,Q1,2,February,Feb,6,8,0,8A15,TRUE
20150209,2015-02-09,2015,1,Q1,2,February,Feb,7,9,1,9A15,FALSE
20150210,2015-02-10,2015,1,Q1,2,February,Feb,7,10,2,10A15,FALSE
20150211,2015-02-11,2015,1,Q1,2,February,Feb,7,11,3,11A15,FALSE
20150212,2015-02-12,2015,1,Q1,2,February,Feb,7,12,4,12A15,FALSE
20150213,2015-02-13,2015,1,Q1,2,February,Feb,7,13,5,13A15,FALSE
20150214,2015-02-14,2015,1,Q1,2,February,Feb,7,14,6,14A15,TRUE
20150215,2015-02-15,2015,1,Q1,2,February,Feb,7,15,0,15A15,TRUE
20150216,2015-02-16,2015,1,Q1,2,February,Feb,8,16,1,16A15,FALSE
20150217,2015-02-17,2015,1,Q1,2,February,Feb,8,17,2,17A15,FALSE
20150218,2015-02-18,2015,1,Q1,2,February,Feb,8,18,3,18A15,FALSE
20150219,2015-02-19,2015,1,Q1,2,February,Feb,8,19,4,19A15,FALSE
20150220,2015-02-20,2015,1,Q1,2,February,Feb,8,20,5,20A15,FALSE
20150221,2015-02-21,2015,1,Q1,2,February,Feb,8,21,6,21A15,TRUE
20150222,2015-02-22,2015,1,Q1,2,February,Feb,8,22,0,22A15,TRUE
20150223,2015-02-23,2015,1,Q1,2,February,Feb,9,23,1,23A15,FALSE
20150224,2015-02-24,2015,1,Q1,2,February,Feb,9,24,2,24A15,FALSE
20150225,2015-02-25,2015,1,Q1,2,February,Feb,9,25,3,25A15,FALSE
20150226,2015-02-26,2015,1,Q1,2,February,Feb,9,26,4,26A15,FALSE
20150227,2015-02-27,2015,1,Q1,2,February,Feb,9,27,5,27A15,FALSE
20150228,2015-02-28,2015,1,Q1,2,February,Feb,9,28,6,28A15,TRUE
20150301,2015-03-01,2015,1,Q1,3,March,Mar,9,1,0,1A15,TRUE
20150302,2015-03-02,2015,1,Q1,3,March,Mar,10,2,1,2A15,FALSE
20150303,2015-03-03,2015,1,Q1,3,March,Mar,10,3,2,3A15,FALSE
20150304,2015-03-04,2015,1,Q1,3,March,Mar,10,4,3,4A15,FALSE
20150305,2015-03-05,2015,1,Q1,3,March,Mar,10,5,4,5A15,FALSE
20150306,2015-03-06,2015,1,Q1,3,March,Mar,10,6,5,6A15,FALSE
20150307,2015-03-07,2015,1,Q1,3,March,Mar,10,7,6,7A15,TRUE
20150308,2015-03-08,2015,1,Q1,3,March,Mar,10,8,0,8A15,TRUE
20150309,2015-03-09,2015,1,Q1,3,March,Mar,11,9,1,9A15,FALSE
20150310,2015-03-10,2015,1,Q1,3,March,Mar,11,10,2,10A15,FALSE
20150311,2015-03-11,2015,1,Q1,3,March,Mar,11,11,3,11A15,FALSE
20150312,2015-03-12,2015,1,Q1,3,March,Mar,11,12,4,12A15,FALSE
20150313,2015-03-13,2015,1,Q1,3,March,Mar,11,13,5,13A15,FALSE
20150314,2015-03-14,2015,1,Q1,3,March,Mar,11,14,6,14A15,TRUE
20150315,2015-03-15,2015,1,Q1,3,March,Mar,11,15,0,15A15,TRUE
20150316,2015-03-16,2015,1,Q1,3,March,Mar,12,16,1,16A15,FALSE
20150317,2015-03-17,2015,1,Q1,3,March,Mar,12,17,2,17A15,FALSE
20150318,2015-03-18,2015,1,Q1,3,March,Mar,12,18,3,18A15,FALSE
20150319,2015-03-19,2015,1,Q1,3,March,Mar,12,19,4,19A15,FALSE
20150320,2015-03-20,2015,1,Q1,3,March,Mar,12,20,5,20A15,FALSE
20150321,2015-03-21,2015,1,Q1,3,March,Mar,12,21,6,21A15,TRUE
20150322,2015-03-22,2015,1,Q1,3,March,Mar,12,22,0,22A15,TRUE
20150323,2015-03-23,2015,1,Q1,3,March,Mar,13,23,1,23A15,FALSE
20150324,2015-03-24,2015,1,Q1,3,March,Mar,13,24,2,24A15,FALSE
20150325,2015-03-25,2015,1,Q1,3,March,Mar,13,25,3,25A15,FALSE
20150326,2015-03-26,2015,1,Q1,3,March,Mar,13,26,4,26A15,FALSE
20150327,2015-03-27,2015,1,Q1,3,March,Mar,13,27,5,27A15,FALSE
20150328,2015-03-28,2015,1,Q1,3,March,Mar,13,28,6,28A15,TRUE
20150329,2015-03-29,2015,1,Q1,3,March,Mar,13,29,0,29A15,TRUE
20150330,2015-03-30,2015,1,Q1,3,March,Mar,14,30,1,30A15,FALSE
20150331,2015-03-31,2015,1,Q1,3,March,Mar,14,31,2,31A15,FALSE
20150401,2015-04-01,2015,2,Q2,4,April,Apr,14,1,3,1A15,FALSE
20150402,2015-04-02,2015,2,Q2,4,April,Apr,14,2,4,2A15,FALSE
20150403,2015-04-03,2015,2,Q2,4,April,Apr,14,3,5,3A15,FALSE
20150404,2015-04-04,2015,2,Q2,4,April,Apr,14,4,6,4A15,TRUE
20150405,2015-04-05,2015,2,Q2,4,April,Apr,14,5,0,5A15,TRUE
20150406,2015-04-06,2015,2,Q2,4,April,Apr,15,6,1,6A15,FALSE
20150407,2015-04-07,2015,2,Q2,4,April,Apr,15,7,2,7A15,FALSE
20150408,2015-04-08,2015,2,Q2,4,April,Apr,15,8,3,8A15,FALSE
20150409,2015-04-09,2015,2,Q2,4,April,Apr,15,9,4,9A15,FALSE
20150410,2015-04-10,2015,2,Q2,4,April,Apr,15,10,5,10A15,FALSE
20150411,2015-04-11,2015,2,Q2,4,April,Apr,15,11,6,11A15,TRUE
20150412,2015-04-12,2015,2,Q2,4,April,Apr,15,12,0,12A15,TRUE
20150413,2015-04-13,2015,2,Q2,4,April,Apr,16,13,1,13A15,FALSE
20150414,2015-04-14,2015,2,Q2,4,April,Apr,16,14,2,14A15,FALSE
20150415,2015-04-15,2015,2,Q2,4,April,Apr,16,15,3,15A15,FALSE
20150416,2015-04-16,2015,2,Q2,4,April,Apr,16,16,4,16A15,FALSE
20150417,2015-04-17,2015,2,Q2,4,April,Apr,16,17,5,17A15,FALSE
20150418,2015-04-18,2015,2,Q2,4,April,Apr,16,18,6,18A15,TRUE
20150419,2015-04-19,2015,2,Q2,4,April,Apr,16,19,0,19A15,TRUE
20150420,2015-04-20,2015,2,Q2,4,April,Apr,17,20,1,20A15,FALSE
20150421,2015-04-21,2015,2,Q2,4,April,Apr,17,21,2,21A15,FALSE
20150422,2015-04-22,2015,2,Q2,4,April,Apr,17,22,3,22A15,FALSE
20150423,2015-04-23,2015,2,Q2,4,April,Apr,17,23,4,23A15,FALSE
20150424,2015-04-24,2015,2,Q2,4,April,Apr,17,24,5,24A15,FALSE
20150425,2015-04-25,2015,2,Q2,4,April,Apr,17,25,6,25A15,TRUE
20150426,2015-04-26,2015,2,Q2,4,April,Apr,17,26,0,26A15,TRUE
20150427,2015-04-27,2015,2,Q2,4,April,Apr,18,27,1,27A15,FALSE
20150428,2015-04-28,2015,2,Q2,4,April,Apr,18,28,2,28A15,FALSE
20150429,2015-04-29,2015,2,Q2,4,April,Apr,18,29,3,29A15,FALSE
20150430,2015-04-30,2015,2,Q2,4,April,Apr,18,30,4,30A15,FALSE
20150501,2015-05-01,2015,2,Q2,5,May,May,18,1,5,1A15,FALSE
20150502,2015-05-02,2015,2,Q2,5,May,May,18,2,6,2A15,TRUE
20150503,2015-05-03,2015,2,Q2,5,May,May,18,3,0,3A15,TRUE
20150504,2015-05-04,2015,2,Q2,5,May,May,19,4,1,4A15,FALSE
20150505,2015-05-05,2015,2,Q2,5,May,May,19,5,2,5A15,FALSE
20150506,2015-05-06,2015,2,Q2,5,May,May,19,6,3,6A15,FALSE
20150507,2015-05-07,2015,2,Q2,5,May,May,19,7,4,7A15,FALSE
20150508,2015-05-08,2015,2,Q2,5,May,May,19,8,5,8A15,FALSE
20150509,2015-05-09,2015,2,Q2,5,May,May,19,9,6,9A15,TRUE
20150510,2015-05-10,2015,2,Q2,5,May,May,19,10,0,10A15,TRUE
20150511,2015-05-11,2015,2,Q2,5,May,May,20,11,1,11A15,FALSE
20150512,2015-05-12,2015,2,Q2,5,May,May,20,12,2,12A15,FALSE
20150513,2015-05-13,2015,2,Q2,5,May,May,20,13,3,13A15,FALSE
20150514,2015-05-14,2015,2,Q2,5,May,May,20,14,4,14A15,FALSE
20150515,2015-05-15,2015,2,Q2,5,May,May,20,15,5,15A15,FALSE
20150516,2015-05-16,2015,2,Q2,5,May,May,20,16,6,16A15,TRUE
20150517,2015-05-17,2015,2,Q2,5,May,May,20,17,0,17A15,TRUE
20150518,2015-05-18,2015,2,Q2,5,May,May,21,18,1,18A15,FALSE
20150519,2015-05-19,2015,2,Q2,5,May,May,21,19,2,19A15,FALSE
20150520,2015-05-20,2015,2,Q2,5,May,May,21,20,3,20A15,FALSE
20150521,2015-05-21,2015,2,Q2,5,May,May,21,21,4,21A15,FALSE
20150522,2015-05-22,2015,2,Q2,5,May,May,21,22,5,22A15,FALSE
